ID,species,centroid_size_left,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,Cutwindow_length_left,Sut1_length_left,Sut2_length_left,Sut3_length_left,Sut4_length_left,Sut5_length_left,Sut6_length_left,Arc1_width_left,Arc2_width_left,Arc3_width_left,Arc4_width_left,Arc5_width_left,Leftface_length,noncut_edge_length,Intersect_to_top_dist_left,dist_arc2_arc3_left,dist_arc3_arc4_left,dist_arc4_arc5_left,Leftface_height1,Leftface_height2,Leftface_height3,Leftface_height4,Leftface_height5,Leftface_height6,Leftface_height7
LL280xLL285-1,Lecontei,1.789326442,0.046573628,-0.017704767,0.00367381,0.007312856,0.037469212,0.00952825,0.001436661,0.00169054,0.010958481,0.003437884,-0.001818414,-0.012005894,0.00436684,0.003546615,-0.00265542,0.000245219,-0.000815812,0.001571989,-0.002266804,-0.003942702,-0.006211051,-0.00342004,-0.001757185,0.006205455,-0.000338889,0.000172802,-0.001091081,-0.001334965,-0.004163745,0.004200919,-0.001010287,-0.001069503,0.002346699,-0.001471134,-3.74E-05,0.001742252,-0.001708928,0.000126631,0.001832778,-0.001316296,-0.001284225,-0.001761267,-0.000230642,0.000295859,0.002218612,-0.00070096,-0.001018926,-0.000663979,0.000264062,-0.00053798,0.000490356,0.000711276,-0.000151367,0.000808656,0.000343103,0.001146713,-0.000147271,0.000351806,0.000281246,0.000323294,1.6151,0.6683,1.6218,0.8036,1.4282,0.9607,1.2274,0.9234,1.1052,0.9274,0.9758,0.9353,0.8698,0.9456,0.7919,0.9499,0.7218,0.9626,0.6496,0.9668,0.548,0.9311,0.4726,0.8623,0.4083,0.7853,1.1234,0.7528,1.0456,0.8139,0.9877,0.8115,0.9425,0.8528,0.8861,0.8377,0.8464,0.8853,0.7885,0.8575,0.7694,0.9083,0.7155,0.8687,0.6996,0.9179,0.6358,0.8258,1.3234,0.6639,1.3213,0.5888,1.12,0.6869,0.9843,0.73,0.8821,0.7485,0.779,0.7628,0.7107,0.7697,0.6343,0.7734,0.493034238,0.199800801,0.128196763,0.088967073,0.064681141,0.047294926,0.049909218,0.122265449,0.129640927,0.106499249,0.078018588,0.07124114,1.212458346,0.301940292,8.82E-06,0.104923782,0.099588152,0.073854181,0.208453568,0.197649892,0.20410899,0.208983085,0.231481252,0.259744124,0.518017345
LL280xLL288-1,Lecontei,1.829777979,0.013003644,0.017575156,-0.005991742,0.015573896,0.02607608,0.007478298,0.023630397,-0.003800566,0.011708142,-0.008915358,0.013007921,-0.015318546,-0.008938033,-0.004335788,0.001877816,0.004064104,0.000961799,0.001781302,-0.001721744,0.001359186,0.008104924,-0.000284664,0.001900317,-0.003069548,0.007018464,0.001002861,-0.00080125,0.001890549,-0.002906053,-0.004096772,0.000754731,0.000299618,-0.000297412,-0.002351287,-0.002022155,-0.000196794,0.003897754,4.52E-05,-0.000397596,0.002146017,0.000589204,0.001965815,-0.001074686,-0.00083293,-0.000953746,-0.00034086,-0.001284043,-0.000187344,0.000925627,0.00217186,0.000484929,7.20E-05,-0.001217082,-0.000540094,-0.00083706,0.000182071,-0.00012067,0.000117159,-0.00043083,0.000319162,1.5673,0.6618,1.5927,0.8374,1.4128,0.9962,1.1901,0.9488,1.0393,0.9448,0.9115,0.9528,0.8083,0.9591,0.7433,0.9615,0.6702,0.9718,0.5393,0.9726,0.4694,0.9258,0.3911,0.8639,0.3298,0.802,1.0401,0.7734,0.9684,0.8337,0.9123,0.8221,0.8546,0.8687,0.8001,0.8538,0.7782,0.9009,0.7126,0.8681,0.7073,0.9179,0.6385,0.8787,0.6313,0.921,0.5552,0.848,1.2184,0.6999,1.2142,0.6152,1.0377,0.7091,0.9107,0.744,0.798,0.7655,0.7139,0.7766,0.6351,0.7866,0.5512,0.7909,0.490604902,0.230792461,0.131795372,0.101540238,0.065522897,0.056541666,0.063983201,0.150853041,0.128050146,0.103392118,0.065044293,0.073822083,1.245416513,0.270175147,3.53E-05,0.116592152,0.088660814,0.074854325,0.216531314,0.205662952,0.205469243,0.219005799,0.238450414,0.284045507,0.438958996
LL280xLL288-2,Lecontei,1.850254615,0.024369652,0.037434937,-0.006026736,0.010848177,0.004833392,0.005540449,-0.017964899,-0.007315634,0.010979333,-0.00020898,0.01121649,-0.007460257,-0.001643079,0.008375216,-0.001790418,-0.000808548,-0.001508875,-0.005030201,-0.003018178,-0.005838416,-0.001365797,-0.004776402,0.005026413,0.000789245,-0.002922237,-0.000910797,0.002881687,0.002926545,-0.003480937,-0.000511118,-0.003958424,-0.001984038,0.000564057,-0.00015044,0.002012845,0.002427469,-0.001679139,0.002316144,-0.001365953,0.000305555,-0.001188495,-0.001350356,-0.000360219,0.001898332,0.00020257,-0.001122338,-0.001613441,0.002380973,0.001292156,-0.000646533,0.000565547,-0.000747193,-0.000163372,0.001101556,0.000510916,0.000952788,0.000148188,-0.001101133,0.00039242,0.001055105,2.6104,0.9732,2.6938,1.1904,2.5385,1.3213,2.322,1.2799,2.1796,1.2929,2.0286,1.2994,1.9229,1.3145,1.8495,1.3209,1.7643,1.3317,1.692,1.336,1.5809,1.3004,1.4946,1.2292,1.4202,1.1537,2.1559,1.1185,2.0775,1.1832,2.0236,1.1753,1.9646,1.2271,1.9056,1.2105,1.8783,1.2587,1.8215,1.2264,1.8013,1.2789,1.7424,1.2415,1.7265,1.2907,1.6316,1.2023,2.3328,1.0189,2.3328,0.9484,2.1543,1.0453,2.0173,1.0922,1.9013,1.1165,1.8125,1.13,1.7406,1.1408,1.6298,1.1444,0.530954734,0.231601317,0.149861603,0.096557185,0.071433886,0.063931526,0.055765939,0.142992168,0.151139836,0.106773124,0.073678491,0.085881779,1.203809075,0.327274396,0,0.123138296,0.085589836,0.08052838,0.230589549,0.210464296,0.21500793,0.222840077,0.258111952,0.288375536,1.078047615
LL280xLL297-1,Lecontei,1.842546944,0.042373327,0.012427115,-0.021748135,0.015008791,0.002117098,0.012476038,0.004232199,-0.005520729,0.002081909,-0.007311403,0.000703315,-0.003435283,-0.006287936,0.007363425,-0.00571998,0.003856057,-0.000826517,-0.002441347,0.000126026,0.000742865,0.007542987,0.004043114,0.006714263,-0.002616763,0.005741773,0.002090536,-0.007026844,-0.000202264,0.000897294,-0.000922738,-0.001627883,-0.001449816,0.002019473,-0.002245328,0.001691433,-0.000769579,-8.57E-05,0.000872464,0.001049623,-0.000447765,-0.001182847,0.000382594,-0.001024506,0.000351383,-0.000968231,0.001436653,-0.000871696,4.84E-05,-0.002005096,0.000292177,-0.00123872,0.001184409,0.000971848,-0.000165775,-0.00043095,0.001103837,-0.000366531,0.001074519,-0.000301289,0.001167135,1.5488,0.6226,1.5996,0.8337,1.425,0.929,1.2171,0.8853,1.0784,0.8885,0.9451,0.897,0.8226,0.906,0.7607,0.9171,0.6861,0.9282,0.5512,0.9298,0.4766,0.871,0.406,0.8139,0.3425,0.7427,1.0742,0.7218,1.0028,0.7869,0.944,0.7774,0.8933,0.8218,0.8298,0.8044,0.8044,0.8504,0.7345,0.8266,0.7187,0.8631,0.6567,0.8377,0.644,0.8774,0.5694,0.8028,1.2702,0.6337,1.2671,0.5575,1.071,0.652,0.9472,0.6935,0.8298,0.7168,0.7292,0.7295,0.6456,0.7401,0.5679,0.7409,0.511257313,0.217146632,0.12664091,0.091314183,0.058502991,0.068410526,0.065977648,0.138736909,0.13357073,0.122830167,0.06288736,0.075421283,1.212263874,0.280289315,1.92E-05,0.11734837,0.097851571,0.078587849,0.221478058,0.211132683,0.199689284,0.213930199,0.235028594,0.275270957,0.502318485
LL280xLL298-1,Lecontei,1.855863401,0.030237053,0.002879416,-0.035147784,0.011883258,-0.002153113,0.011995711,0.00402383,0.003974835,0.003753128,-0.003235838,0.000386885,0.003733062,-0.003633123,-0.007261014,-0.004183591,0.00897333,0.005444164,0.000525987,0.004474707,0.004229409,0.001595877,-0.003130825,0.004051278,0.003672991,0.00200455,-0.004163146,-0.002991186,0.001150892,0.00323744,-0.004266796,-0.001882894,0.001337942,0.002261967,0.000962624,-0.001302647,-0.000788363,0.002070926,0.002395196,-0.001145016,0.001233575,-0.000809931,-0.002322672,-0.000195807,-0.000675547,-0.000743719,0.000806,-0.000113596,-2.94E-05,0.000729998,-0.000318074,4.91E-07,0.000208258,0.000958917,9.96E-05,0.000485477,0.000148887,0.000695576,-0.000361545,-0.000859474,-0.000422662,1.5665,0.5999,1.6004,0.7967,1.4544,0.8813,1.2067,0.8266,1.0671,0.825,0.9258,0.8298,0.8179,0.8345,0.7448,0.8425,0.6639,0.852,0.5329,0.8427,0.4718,0.7901,0.4102,0.7253,0.3509,0.6565,1.0938,0.6607,1.0112,0.7263,0.9435,0.7157,0.8938,0.7623,0.8292,0.7411,0.8007,0.7866,0.744,0.752,0.7131,0.7933,0.6591,0.7631,0.6377,0.8075,0.5726,0.721,1.2742,0.5742,1.2742,0.5107,1.094,0.594,0.9369,0.6377,0.825,0.6583,0.7377,0.6647,0.6536,0.6671,0.5718,0.6655,0.524676596,0.200671921,0.113430596,0.074701071,0.050894499,0.058528027,0.051640004,0.139609169,0.141381505,0.108002315,0.073536454,0.081455878,1.216916973,0.260373655,0,0.117088215,0.085894412,0.085622544,0.208001587,0.197693197,0.187787327,0.198929359,0.228108154,0.258464795,0.540106258
LL280xLX022-1,Lecontei,1.916524829,0.046517569,-0.008456861,-0.023956232,0.01614814,0.004311347,0.004327525,0.001653091,-0.000537201,-0.001645697,-0.003035,0.00278798,-0.006172262,-0.012577796,-0.003852144,-0.006842939,0.004687672,0.00116431,0.000438192,0.000224543,0.00656776,0.001686913,0.004298492,0.003054292,0.001805151,-0.000641797,-0.003242821,-0.004062315,-0.000213536,-0.006460365,0.000630447,-0.001324243,0.001428038,0.002272027,-0.002028233,0.001482885,-0.000461064,-0.00055521,0.000512211,-0.000750478,0.002177263,0.001643189,0.000236551,-0.000344357,0.000854892,-6.65E-05,0.000102983,-0.001355351,-0.00016435,-0.000536503,-0.000690093,-3.65E-05,-3.62E-05,-0.001104971,-0.000246598,0.000225832,0.000301292,0.000642459,0.00013197,-0.000923957,-0.0009153,1.6097,0.7136,1.6329,0.9179,1.4663,1.0306,1.2361,0.971,1.0853,0.979,0.9591,0.994,0.848,1.0115,0.7687,1.0163,0.6909,1.029,0.5496,1.0274,0.4774,0.9774,0.4107,0.9171,0.3504,0.8456,1.1075,0.8091,1.0242,0.8758,0.9631,0.8702,0.9139,0.9194,0.848,0.9028,0.8218,0.9488,0.7512,0.921,0.7321,0.9623,0.6774,0.9361,0.6615,0.9798,0.5742,0.894,1.3231,0.7062,1.3189,0.6311,1.1052,0.7398,0.9565,0.7882,0.8422,0.8136,0.7472,0.8266,0.671,0.8345,0.5702,0.8417,0.540015648,0.206759691,0.119931022,0.087224996,0.067953881,0.065234653,0.05731492,0.151012052,0.127088316,0.112469818,0.079445138,0.078829753,1.26619923,0.269688487,3.53E-05,0.119627631,0.098496091,0.075328945,0.222822306,0.206389268,0.210591192,0.214964578,0.230204431,0.265684493,0.492663313
LL280xLX022-3,Lecontei,1.910051436,0.031084684,0.005674425,0.009910945,-0.005394357,0.006479595,-0.008535177,-0.009004519,-0.002649317,0.007344949,-0.00303015,0.01208026,-0.003498058,0.0041928,0.004676991,0.002795035,-0.002357601,0.002888091,-0.002871182,0.001601466,0.001889918,0.001875227,-0.004526474,0.002194991,0.001433564,0.005945946,-0.004729863,0.000218458,-0.001109549,-0.002233772,-0.001084486,-0.002674987,0.003202227,0.001057639,-0.001621377,0.001916437,0.002360717,0.000121782,0.002790571,0.001016563,-0.00052507,0.000176146,-7.96E-05,0.000175015,-0.001871909,-0.002392436,0.00054128,0.001571419,-0.001601176,-0.000251695,-0.001076871,0.000764484,-0.000799019,0.001056157,-0.001026795,-0.001349478,-0.000389661,8.28E-05,-0.000284565,-0.000191122,-0.000224199,2.6818,0.9709,2.7118,1.2062,2.5449,1.3213,2.3101,1.2875,2.1645,1.2907,2.0189,1.3101,1.9056,1.3134,1.8323,1.3263,1.7654,1.3403,1.6877,1.3457,1.5852,1.3166,1.5032,1.2497,1.4159,1.157,2.1677,1.116,2.0868,1.185,2.0254,1.1677,1.9682,1.2314,1.9045,1.2066,1.8786,1.2616,1.8096,1.2282,1.7967,1.2799,1.7362,1.24,1.7179,1.2853,1.6392,1.2055,2.3691,1.0077,2.3713,0.9387,2.1634,1.0469,2.0167,1.0944,1.8937,1.1214,1.802,1.1332,1.7222,1.1397,1.6348,1.1451,0.53602472,0.222912561,0.131186051,0.093617199,0.058414382,0.058483502,0.072672209,0.145635161,0.146886759,0.113348048,0.074426474,0.068349177,1.279506163,0.330882048,9.68E-06,0.127004016,0.097327129,0.074342451,0.234860384,0.216660033,0.207858125,0.226456905,0.245720431,0.281796469,1.117534232
LL282xLL255v1-1,Lecontei,1.706558519,0.027882446,0.010449693,-0.041037053,-0.003013007,-0.005725313,0.011057516,0.004088054,-0.008914171,0.009539166,-0.002950651,0.006121838,-0.002161736,-0.015410752,0.003728948,-0.005266447,0.001209782,0.007916471,-0.008195384,-0.001456137,-0.003743895,0.004807571,-0.011277812,0.004718837,0.005068131,-0.001529975,0.000478016,-0.005726305,0.005212068,0.008053767,0.002940609,0.001196646,0.005207126,0.004437402,-0.001484104,-0.001355652,-0.003054432,0.001626044,0.00201614,0.000651604,0.00052796,-0.00127285,0.002058463,-0.001776211,-0.000678059,-0.000371802,-0.000903471,0.002045996,-0.001866755,0.000647439,-0.002368869,-0.002235241,-0.000244569,9.39E-05,-0.000525903,-0.000110076,5.36E-06,-5.83E-05,0.000262576,-5.15E-05,-0.000319967,1.4571,0.7151,1.5187,0.8909,1.3806,0.9782,1.1565,0.9403,1.0451,0.9401,0.9057,0.9541,0.7988,0.9591,0.7218,0.9737,0.6567,0.9858,0.5433,0.9869,0.4811,0.9443,0.4205,0.8983,0.3459,0.8459,1.0239,0.7996,0.9536,0.8694,0.8843,0.8604,0.8552,0.9028,0.7925,0.8901,0.7694,0.9298,0.7044,0.9115,0.6917,0.9425,0.634,0.9258,0.6266,0.9618,0.5528,0.8869,1.1972,0.7218,1.194,0.6393,1.0226,0.7361,0.8808,0.7856,0.7917,0.8091,0.7025,0.8226,0.6298,0.8313,0.5507,0.8351,0.479120549,0.193337141,0.115631916,0.071985693,0.041507228,0.043352624,0.038496883,0.11140018,0.140101249,0.107016868,0.078371934,0.066214953,1.118871789,0.242585573,2.05E-05,0.096484869,0.090661844,0.071837664,0.184245733,0.169533949,0.167050711,0.184447825,0.225532126,0.244186097,0.401774626
LL282xLL284-1,Lecontei,1.88593922,0.048650217,-0.017073656,-0.0130107,0.002786777,-0.009716689,0.000833153,0.003947249,0.00753143,-0.000511847,-0.005186183,0.006610613,0.002612459,-0.002815657,-0.005791042,0.001634578,-0.003802088,0.000173112,-0.001743525,-0.000859775,0.004949827,0.000489481,0.000956624,0.002502457,-0.003142398,0.000200505,-0.002006537,-0.001908402,-0.001565062,0.001140835,0.00315489,0.002117671,0.001072094,0.004409237,5.71E-05,-0.001918016,-0.00083925,-0.000838449,-0.000800481,-0.000287271,0.001355256,-0.000161706,-0.000116046,-0.000182872,-2.95E-05,7.66E-06,0.000389115,-0.000655674,0.000767421,-0.000784052,5.17E-05,0.000477817,-0.000726435,0.000644678,0.00019367,-7.86E-05,-0.000254735,0.000162571,0.000219613,0.000543482,-0.000504244,1.5905,0.6563,1.5991,0.9007,1.452,0.9811,1.2081,0.9356,1.0737,0.9472,0.9306,0.9671,0.8218,0.9845,0.7433,0.994,0.675,1.0067,0.5589,1.016,0.4853,0.9673,0.4144,0.9112,0.3488,0.8403,1.088,0.7784,1.0094,0.8462,0.9385,0.8433,0.894,0.8938,0.8327,0.88,0.7996,0.9258,0.7321,0.9012,0.7123,0.9433,0.6583,0.9171,0.6417,0.9583,0.5766,0.8917,1.2972,0.6734,1.2956,0.598,1.0874,0.7049,0.9353,0.7618,0.829,0.7888,0.7287,0.8075,0.6562,0.8176,0.575,0.8258,0.523800391,0.197827829,0.119730907,0.081929543,0.062757709,0.059426341,0.058749043,0.134899666,0.144477057,0.110182576,0.079072751,0.069470713,1.255258894,0.2738841,5.12E-06,0.111984508,0.102809533,0.075493377,0.206699806,0.196731721,0.199991525,0.205215618,0.231360584,0.26036701,0.495656998
LL282xLL287-1,Lecontei,1.832447925,0.050882629,-0.02269328,-0.026852651,0.010225257,0.002492733,-0.004333966,0.003836486,0.00213324,0.001153979,-0.013707262,-0.008489135,0.004387947,-0.001876406,-0.003665586,-0.002418654,0.001787208,0.001004707,0.002612861,0.002735992,0.001138472,0.002329959,0.005568272,-0.001982754,0.005001981,-0.003642173,0.001125081,0.002844199,0.003661045,-0.002312645,0.001104411,0.001693728,-0.000332269,-0.001068819,0.000871377,0.000114908,-0.000795276,0.00420795,-0.00033131,-0.001466679,0.002735708,4.17E-05,9.88E-05,-0.000815961,0.00074497,0.002039489,4.70E-05,-0.000832188,-0.001460697,0.000580935,0.000545601,-0.000232603,0.00101027,-0.00020573,0.000897811,-0.001599389,-0.000433397,0.000803689,0.000204664,-0.000400781,0.000342369,1.5643,0.7206,1.557,0.9269,1.4028,0.9813,1.1628,0.9554,1.0348,0.9597,0.9173,0.9745,0.8208,0.9853,0.734,0.9896,0.6515,1.0012,0.534,1.0065,0.4655,0.9552,0.3935,0.8896,0.3361,0.8253,1.0766,0.802,0.9885,0.8647,0.929,0.8567,0.8806,0.8988,0.8163,0.8845,0.7829,0.9321,0.7226,0.9004,0.702,0.9464,0.6472,0.9139,0.6321,0.9591,0.5623,0.8811,1.279,0.7131,1.2766,0.6385,1.0742,0.7372,0.9255,0.7774,0.8155,0.8024,0.7206,0.8147,0.6452,0.8218,0.5591,0.8218,0.520347288,0.175960223,0.105682023,0.084127166,0.065319599,0.053760952,0.046354827,0.128072206,0.118428417,0.097102472,0.086906444,0.083311524,1.232654587,0.268324151,1.15E-05,0.11607812,0.095039465,0.076599021,0.201797225,0.189848044,0.197849438,0.19995412,0.212555357,0.235502017,0.452453235
LL282xLL297-1,Lecontei,1.874714011,0.06323282,-0.024822715,-0.014459472,0.009828811,-0.009104776,-0.002408885,0.008534311,0.01187284,0.000937485,0.001281637,0.010845249,0.003399034,-0.002828627,0.001046419,0.004560159,-0.001442254,-0.003494882,0.002934398,0.000749016,-0.000842437,0.001506636,-0.002477882,-0.007071817,-0.002241432,0.000984207,-0.00065082,-0.002371257,-0.001522047,-0.00210984,0.000108788,0.000977287,-0.001889097,0.00330851,0.001217117,-0.000240448,0.001828599,-0.000758443,0.000158669,0.0026292,0.000323294,-0.0005338,0.00013366,-0.000638959,-0.001346657,0.000703711,0.000344544,-0.00098944,0.001814093,-0.001113889,-0.000492591,0.000674241,0.001394439,0.000505919,-2.88E-05,-0.000412444,0.000498036,0.001276544,-4.90E-06,0.000557515,-0.000152164,1.6429,0.6619,1.6499,0.9065,1.4806,0.9853,1.252,0.9298,1.1179,0.938,0.9782,0.9528,0.8731,0.9713,0.7917,0.9776,0.7197,0.9903,0.6139,0.9967,0.5369,0.956,0.4679,0.9004,0.4075,0.8385,1.1456,0.7663,1.0663,0.829,1.006,0.8226,0.9504,0.8726,0.8909,0.8623,0.8554,0.9136,0.7919,0.8903,0.7729,0.9422,0.7168,0.903,0.6978,0.9538,0.6306,0.8798,1.3567,0.6718,1.3567,0.5869,1.1464,0.6956,1.0044,0.7472,0.8901,0.7763,0.7885,0.7975,0.7091,0.8094,0.6282,0.8163,0.527358749,0.19507232,0.120596683,0.084881565,0.06035379,0.040082415,0.042565949,0.134350475,0.140481778,0.106715791,0.081643432,0.07311149,1.247958621,0.260054225,0,0.121754261,0.102883429,0.076166265,0.196591582,0.187387299,0.193296663,0.197265963,0.222006509,0.256906598,0.544665512
LL282xLL427v1-1,Lecontei,1.817959992,0.061613247,-0.004585555,-0.0075573,0.012250125,-0.014563373,0.001764726,0.014290429,0.016021994,0.001993297,-0.000153357,-9.34E-05,0.005654227,-0.003043263,-0.009856468,-0.000589978,-0.000734756,0.000662358,0.004869098,-0.006212435,0.002067326,0.003455793,0.000163898,-0.001978225,-0.003931456,0.002495147,-0.001023223,-0.00262448,0.000836191,-0.003902906,-0.001636552,0.003617139,-0.001678856,0.002039273,0.000774055,0.003364254,-0.002193569,0.0010982,0.00256971,0.001548927,-0.001801751,0.000505572,-5.58E-05,0.001466318,-0.001485865,0.00050199,-0.000586398,-0.000130502,-0.001918806,0.001212868,-0.001666677,0.002529734,0.000172089,0.000751297,0.000530501,0.000983085,0.000447299,0.000581883,0.000731281,0.000120625,0.000669174,1.5094,0.6702,1.5147,0.9242,1.3583,0.9869,1.1348,0.9377,1.0131,0.9417,0.879,0.9647,0.7702,0.9787,0.6914,0.9821,0.6189,1.003,0.5044,0.9964,0.4321,0.9433,0.3702,0.8877,0.3091,0.8274,1.029,0.7631,0.9475,0.8329,0.8882,0.8255,0.8364,0.8737,0.7766,0.8591,0.7464,0.9147,0.6845,0.8798,0.6694,0.9369,0.6107,0.898,0.594,0.946,0.5345,0.8655,1.2155,0.6758,1.2123,0.5964,1.0298,0.6948,0.8837,0.7488,0.7718,0.775,0.6806,0.7917,0.6054,0.8046,0.5329,0.8115,0.504991099,0.204153864,0.127046448,0.100477659,0.068282062,0.050269673,0.062201367,0.121765718,0.136058113,0.109697037,0.078873316,0.075452369,1.210550259,0.258269414,2.05E-05,0.116548359,0.094397564,0.076011052,0.209924391,0.197236533,0.207357566,0.217894309,0.232281661,0.264623147,0.450882923
LL283xLX024-1,Lecontei,1.830768643,0.047172444,-0.021114922,-0.006735966,0.034292873,-0.014211551,-0.014777742,-0.013949827,-0.003922902,-0.004790473,-0.003514665,0.008913768,0.006059065,-0.008086327,0.006903761,-0.002922996,-0.003311988,0.002037368,0.008448233,-0.011799751,0.003046657,0.002281076,-7.65E-05,0.001576066,-0.006324062,-0.000393065,0.006634712,0.000642789,-0.003370162,0.000845289,0.001387596,-0.002647441,-0.001909604,-0.001110121,0.00026623,-0.003664655,0.001305451,-0.001776132,0.001717336,0.005931931,0.00190328,-0.00133719,0.003053151,-0.003785644,0.002326979,-0.000163212,0.002708167,-2.37E-05,-0.000663281,-0.000141917,-0.002627913,0.000822835,0.00083259,-0.000738949,-0.000334603,-0.000953567,6.68E-05,6.31E-05,-0.000145514,-0.000759755,0.000602004,1.5853,0.6234,1.6218,0.8948,1.4567,0.9694,1.2171,0.9361,1.107,0.9549,0.9705,0.9676,0.8631,0.9829,0.7938,0.9919,0.7229,1.0025,0.6004,1.0123,0.5258,0.9623,0.4702,0.8996,0.4226,0.8298,1.1234,0.7829,1.0393,0.8401,0.9845,0.8329,0.9345,0.8806,0.875,0.8631,0.8456,0.929,0.7848,0.907,0.7689,0.9536,0.7118,0.9187,0.6948,0.9515,0.5861,0.8909,1.3353,0.6866,1.3353,0.6073,1.1187,0.7107,0.9787,0.7623,0.8708,0.7919,0.7808,0.8067,0.7057,0.8163,0.5845,0.8202,0.548046795,0.179582655,0.133275392,0.094154129,0.056669745,0.045682601,0.058228945,0.111693554,0.137089533,0.108484331,0.069881972,0.071688005,1.180877746,0.254792249,0,0.113588248,0.100315752,0.073931658,0.228883923,0.196461116,0.194472954,0.202016286,0.231420937,0.245942514,0.514780749
LL285xLL279-1,Lecontei,1.791322598,0.04845531,0.023881068,0.001547468,0.00275725,0.000203065,0.005381687,0.010264792,-0.005044303,0.007800057,0.009134907,-0.000624718,-0.011993916,-0.00229262,0.017736813,0.004133093,-0.006291591,-0.01003621,-0.008314719,-0.002835605,0.000112264,-0.002420403,-0.000766416,-0.002523493,-0.000220373,0.00196641,0.000215006,0.005472193,0.004359811,-0.003771038,0.000273687,0.000732471,0.000237547,-0.000329196,0.001008831,-0.000762676,-0.000311002,0.000314709,0.002020739,-0.002004583,-0.000815659,-0.001279869,-0.001672987,0.003108308,-0.001977686,0.000498346,-0.000851023,0.002786187,-0.000217422,-0.000578575,5.88E-05,-0.000651574,-2.67E-05,0.000616519,0.0006941,-0.000464947,-0.001270741,-0.000474255,7.41E-05,0.000401975,-0.000481375,2.6203,0.9924,2.6769,1.2131,2.4935,1.3198,2.3155,1.2843,2.1699,1.2832,2.0566,1.3058,1.9304,1.322,1.8506,1.3328,1.7708,1.3479,1.7024,1.3565,1.6025,1.3263,1.5227,1.2673,1.4399,1.199,2.1419,1.1278,2.0868,1.185,2.0264,1.185,1.9736,1.2346,1.9207,1.2249,1.8927,1.2735,1.8339,1.2443,1.8225,1.2988,1.7578,1.26,1.7292,1.3047,1.6744,1.2321,2.3323,1.0264,2.3323,0.9466,2.139,1.0498,2.0254,1.0926,1.916,1.1228,1.8283,1.139,1.7503,1.1505,1.6665,1.162,0.478993466,0.233728924,0.128642334,0.109354652,0.061429146,0.044109069,0.059973327,0.145604155,0.11553203,0.12723553,0.080527511,0.08121607,1.19834374,0.306124974,0,0.112980087,0.088941554,0.077702638,0.213160268,0.208070613,0.209555267,0.230775562,0.239183214,0.293500426,1.079089658
LL285xLL286-1,Lecontei,1.707512671,0.055537799,-0.034523501,0.011772241,0.025755612,0.008004189,0.013367843,0.018585228,0.014146752,0.003614821,0.018662472,-0.002122946,-0.009059037,-0.001267272,-0.012351551,-0.010265212,0.005444452,-0.000500816,0.001358204,-0.00147069,-0.00562624,0.005608104,0.001547058,0.002914027,-3.75E-05,0.002213344,-0.000827047,0.005663093,-0.004547323,0.003441922,0.00316455,-0.000688497,-0.001778408,-0.000704636,0.003100199,0.000371349,-0.00111496,-0.003050409,-0.000421289,0.000359224,-0.001058969,-0.000638825,0.001375273,0.000792181,-0.000970401,0.000780778,-0.0004923,0.001157215,0.001291736,-0.000514969,0.0018028,-0.001690708,-9.24E-05,0.00025303,0.00064138,-0.001051303,-5.93E-05,-6.10E-05,-0.000955298,0.000515204,0.000565461,1.6139,0.6499,1.6202,0.8276,1.4213,0.9483,1.225,0.9131,1.1147,0.9155,0.9901,0.9234,0.894,0.9337,0.8147,0.9401,0.748,0.9485,0.6499,0.9538,0.5827,0.8975,0.5319,0.8393,0.488,0.7795,1.1409,0.744,1.0734,0.7988,1.0147,0.7893,0.9718,0.844,0.9163,0.8274,0.8821,0.8726,0.8286,0.8433,0.806,0.8873,0.7615,0.8544,0.7393,0.9004,0.6877,0.8345,1.3266,0.6298,1.3274,0.5488,1.1385,0.6687,1.0131,0.7159,0.9127,0.7397,0.8226,0.7552,0.756,0.7619,0.6837,0.7643,0.462147693,0.18885873,0.123792488,0.081481593,0.062248052,0.053511961,0.048880466,0.110326108,0.12485019,0.096650401,0.079557841,0.067226855,1.133334448,0.237890941,1.28E-06,0.105518577,0.089129681,0.068011911,0.195100308,0.187619109,0.192250384,0.199340036,0.223970355,0.259255877,0.550742281
