ID,species,cut_edge_aysmmetry,centroid_size_right,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,Cutwindow_length_right,Sut1_length_right,Sut2_length_right,Sut3_length_right,Sut4_length_right,Sut5_length_right,Sut6_length_right,Arc1_width_right,Arc2_width_right,Arc3_width_right,Arc4_width_right,Arc5_width_right,Arc6_width_right,Rightface_len,cut_edge_length,window_to_edge1,window_to_edge2,Intersect_to_top_dist_right,dist_arc2_arc3_right,dist_arc3_arc4_right,dist_arc4_arc5_right,Rightface_height1,Rightface_height2,Rightface_height3,Rightface_height4,Rightface_height5,Rightface_height6,Rightface_height7,cutting_depth1,cutting_depth2,rail_length,window_to_rail
NP086xPX014-1,Pinetum,0,1.854464393,-0.052682101,0.004579223,0.007265607,-0.002378006,-0.006632045,0.007763331,-0.014197703,-0.004022946,0.010634902,-0.008434776,-0.006559,-0.003977464,0.002919256,-0.008724573,0.000686221,0.005107448,0.005260289,0.003071798,-0.00284951,-0.000530518,-0.000479239,-0.002230931,0.00280473,0.002149214,0.002425718,0.001457941,-0.000107615,0.000101882,-2.84E-05,0.000663681,-0.00171687,0.000245589,0.001158772,-0.001820299,0.001911263,0.000276291,-0.000340466,-0.000315052,-0.001417366,0.001734765,-0.001915459,0.000793626,0.001086954,-0.001936177,-0.001018658,-0.001844458,-0.000725982,-0.001416804,0.001863849,-0.000731413,0.001146452,-0.000714158,-0.000869834,-0.00145025,0.000231318,0.00027106,-0.000664711,-0.000262315,-0.00091055,-0.001088148,-0.000227879,-0.000247994,-7.19E-05,-0.000523675,-0.00074934,-2.60E-05,-7.65E-05,0.000525563,0.4905,0.6595,0.4485,0.8631,0.5967,0.9943,0.8742,0.9552,1.0004,0.9607,1.0948,0.9742,1.1806,0.9837,1.2567,0.9829,1.3393,0.9917,1.4099,0.9829,1.5007,0.943,1.5737,0.8869,1.6208,0.7996,0.9626,0.8266,1.0234,0.8694,1.0755,0.8663,1.1157,0.9165,1.1718,0.8885,1.1983,0.9425,1.2554,0.9022,1.2755,0.9435,1.3306,0.9086,1.3549,0.9414,1.4187,0.9536,1.4245,0.8776,1.479,0.902,1.5258,0.852,1.5754,0.7901,0.7607,0.7115,0.7599,0.6583,0.9607,0.7607,1.0758,0.7972,1.1705,0.8144,1.2536,0.8197,1.3274,0.8218,1.425,0.8157,0.464707015,0.15605294,0.094152483,0.061368559,0.044841164,0.043655469,0.052663555,0.126319793,0.095360422,0.08632433,0.076104205,0.083067442,0.071146328,1.13894956,0.187049646,0.211228999,0.149489565,0.053206015,0.098825756,0.084715111,0.075471849,0.167880463,0.175930952,0.179513231,0.176823443,0.180048355,0.21286733,0.373537468,0.046383294,0.059265673,0.826082012,0.132304573
NP089xNP060v2-1,Pinetum,0,1.928256904,-0.063190063,-0.001855352,-0.000150434,-0.00385205,-0.009540705,0.012709479,-0.0085729,-0.000572032,0.011889125,-0.011134444,-0.007789263,0.005650999,-0.000933162,-0.001477642,0.001099526,-0.003058827,0.006020486,-3.59E-05,0.001710329,-0.000823127,0.001037129,0.000156058,-0.000884534,0.000186871,0.002507087,-0.000488603,-0.002333173,-0.002743026,-0.002139519,0.002960162,-0.001044123,-0.000842493,0.000953062,0.00107962,0.001975438,-0.000964496,7.09E-05,0.001052489,0.000608274,-0.00061629,-0.00101746,-0.000831855,-0.001478196,-0.001099025,-0.000545822,-8.85E-05,0.00107584,-0.000807031,0.00099403,-0.000232257,0.001248513,0.000634656,0.000345402,0.000181354,0.000943409,0.000340307,-0.001359536,-0.000806741,-0.000782744,8.73E-05,0.000412459,-9.12E-05,-6.67E-05,0.000252118,3.33E-05,-0.000990566,0.000100932,-0.00050125,0.504,0.6532,0.4459,0.8552,0.5909,0.9769,0.8837,0.9456,1.0239,0.9573,1.1332,0.975,1.2274,0.9861,1.3028,0.9869,1.3817,0.9948,1.4571,0.9817,1.5504,0.9377,1.6226,0.8853,1.6718,0.798,0.9885,0.8242,1.0464,0.8687,1.1004,0.8623,1.1512,0.9123,1.2067,0.8917,1.2361,0.9512,1.2909,0.9028,1.3123,0.952,1.37,0.9049,1.398,0.9308,1.4615,0.9499,1.4684,0.8716,1.525,0.9036,1.575,0.8464,1.6206,0.7919,0.7882,0.7152,0.7851,0.6538,0.9909,0.7567,1.1009,0.789,1.2078,0.807,1.2898,0.8155,1.3708,0.8176,1.4687,0.8155,0.482235181,0.160377679,0.091412308,0.065232584,0.035968041,0.036169877,0.066043092,0.140687348,0.110723891,0.094851726,0.075404244,0.079294514,0.076529537,1.176742912,0.185078497,0.216306542,0.154807396,0.061478208,0.110290752,0.084928499,0.079127871,0.166604322,0.182445855,0.181653847,0.18381828,0.185078065,0.217198181,0.376971153,0.051562098,0.061473328,0.846836383,0.146579705
NP091xPX013-1,Pinetum,0,1.819209842,-0.044367239,-0.010282903,0.015904351,0.015824601,-0.018276098,-0.021028798,0.005029469,-0.001556592,0.008709825,-0.001981113,0.001290184,0.009926483,-0.004670824,0.000337135,0.005722573,-0.007968519,0.005342051,-0.000369415,0.004958993,0.00025153,0.001423103,0.00472214,-0.003809855,-0.001840584,0.003205744,-0.000147835,0.000939506,0.000198089,-0.004217823,-0.000516515,0.001135201,-0.001912243,-0.000334403,-0.001253348,0.000665922,0.0037806,0.001647853,-0.002060823,0.000870101,-0.000873639,0.000330294,-0.000805462,0.001190346,-0.000381401,-0.001608031,-0.00048758,-0.000432739,7.33E-05,-7.90E-05,0.001664598,-0.001653774,0.000278596,-0.001186725,-0.000549694,0.000852143,-0.000850914,-0.000715812,-1.08E-05,0.000218482,0.000192882,0.000549531,0.000451581,0.000127639,-0.000487377,-0.000828788,0.000578538,0.000121803,0.000159477,0.4962,0.643,0.4337,0.8747,0.566,0.9933,0.8274,0.9599,0.9671,0.9591,1.0911,0.9716,1.1784,0.9811,1.2509,0.9858,1.3155,0.9877,1.3716,0.9813,1.4631,0.9456,1.5462,0.889,1.5959,0.7996,0.9586,0.812,1.0089,0.8549,1.0591,0.8528,1.1015,0.8993,1.1586,0.8766,1.1856,0.9385,1.2369,0.8933,1.2591,0.9456,1.3103,0.8992,1.3381,0.9175,1.3753,0.948,1.3639,0.8681,1.4464,0.9115,1.4988,0.8589,1.5396,0.7925,0.7583,0.702,0.7562,0.6377,0.9552,0.7504,1.0591,0.7821,1.1571,0.8012,1.2345,0.8099,1.3081,0.8128,1.3604,0.812,0.409164148,0.197706474,0.112271457,0.073044165,0.043204166,0.041027795,0.07374822,0.139702291,0.124628448,0.087815375,0.072652185,0.064627935,0.056463882,1.110794153,0.197362205,0.241901323,0.183494142,0.064334283,0.102306842,0.080061102,0.073636744,0.169670062,0.182210977,0.180157292,0.182735218,0.199481829,0.245403932,0.403270877,0.056745925,0.056149533,0.798547807,0.141551545
NP096xNP060-V4,Pinetum,0,1.876243049,-0.04875839,-0.002744829,0.010543482,0.017525136,-0.006641194,0.017680796,0.004405936,0.000589737,0.000956159,-0.007021991,-0.004879286,0.008921075,-0.002856107,-0.008106628,-1.06E-05,0.000455983,-0.002919589,-0.001073595,-0.002596807,0.004929828,0.001691463,0.001209628,0.001991211,0.001966749,-0.000608014,0.000699712,0.001644354,0.001552383,0.003562289,-0.002459699,0.00423992,-0.002119791,0.002333297,0.001559147,0.000890633,0.001003148,0.000635056,0.001316474,0.00068359,0.001911391,-0.000651221,-0.001369623,-0.001298732,0.000463104,0.000681982,-0.002160043,3.71E-05,-0.002477351,-0.000521701,0.001287205,-0.001998579,-0.001462164,0.00083272,0.000891273,-0.001131208,0.000629923,0.000128116,-0.000625355,-6.06E-05,0.000813362,0.000312099,-0.000639393,0.000400056,0.000577247,0.000603174,5.42E-05,0.000662999,0.00047239,1.5674,0.9655,1.528,1.1936,1.6586,1.3112,1.9567,1.2666,2.0886,1.2781,2.1933,1.2932,2.2817,1.3076,2.3551,1.3184,2.4284,1.3242,2.5018,1.3166,2.596,1.2821,2.6737,1.2249,2.7201,1.1419,2.0545,1.1408,2.1106,1.1818,2.1656,1.185,2.2087,1.226,2.2562,1.2087,2.294,1.267,2.3403,1.2271,2.3576,1.2875,2.4148,1.2389,2.4428,1.2745,2.5022,1.2907,2.5115,1.1944,2.5734,1.2407,2.6259,1.1897,2.6668,1.1286,1.879,1.0228,1.8768,0.9739,2.0509,1.0681,2.1634,1.1041,2.2562,1.1246,2.3425,1.1354,2.4169,1.1408,2.5097,1.144,0.460132546,0.159343905,0.09878102,0.068942005,0.042422282,0.031000968,0.051744082,0.132400378,0.105783269,0.089565172,0.074190296,0.07352911,0.073792412,1.166119312,0.187234746,0.215105114,0.165042691,0.048949464,0.093648545,0.086089314,0.075428708,0.172780699,0.188045207,0.1826184,0.179951021,0.189396515,0.219717751,0.401724445,0.054934324,0.059362278,0.805004404,0.158232045
NP096xNP081-1,Pinetum,0,1.842667644,-0.039899573,-0.005127226,0.031338156,0.018873775,-0.003066136,0.002786837,-0.012032751,-0.002767152,0.007813915,-0.0054399,-0.004392866,0.003088646,-0.000388861,-0.00696624,0.004672639,0.000543158,0.00227723,0.000331424,-0.000495165,0.004320166,-0.003210234,0.004272922,6.56E-05,0.001485927,0.001144936,-0.001004549,0.000422765,-0.00125107,0.001761163,0.002342111,-0.000159948,-0.001147371,0.003846286,0.001249175,-0.00531178,0.002168501,-0.002824607,3.07E-05,0.000610895,0.000480322,0.001380126,-0.000749232,-0.000262632,0.002072439,0.003137822,8.72E-05,-0.001800336,-0.000579062,0.00041654,0.000707027,0.001227774,0.000363273,-0.001104246,0.000552093,0.00122229,-0.00155128,-0.000883146,0.001104329,-0.000717048,0.000827165,-0.001508707,0.00063447,-0.000278404,0.000291696,0.000421427,-8.47E-05,0.000213622,0.00027193,0.5206,0.604,0.471,0.8456,0.6099,0.9885,0.8848,0.9491,1.0181,0.9427,1.116,0.9536,1.2054,0.97,1.2816,0.9737,1.3488,0.9821,1.4128,0.9784,1.5067,0.9448,1.5909,0.8829,1.644,0.7893,0.9921,0.7968,1.05,0.8389,1.0952,0.8353,1.1425,0.8766,1.1873,0.8631,1.2149,0.9284,1.2683,0.8786,1.2885,0.9287,1.3398,0.8885,1.3615,0.9144,1.4192,0.9403,1.4409,0.852,1.4888,0.8948,1.5475,0.843,1.5921,0.7786,0.8012,0.6758,0.8004,0.621,0.9917,0.7329,1.0964,0.7655,1.1885,0.7827,1.2694,0.7927,1.3403,0.7975,1.4419,0.8007,0.45218191,0.186302389,0.108591206,0.081432487,0.04267095,0.045525927,0.068880912,0.13345355,0.098504924,0.090891804,0.076289777,0.067722965,0.064106864,1.138579663,0.207440449,0.212557992,0.153149633,0.054805839,0.09620421,0.082469691,0.072182131,0.180066932,0.18572057,0.188497454,0.18564229,0.193728496,0.24118468,0.413940213,0.052991509,0.058953965,0.80723395,0.141055592
NP096xNP086-1,Pinetum,0,1.892265798,-0.059451969,0.002959361,0.004564611,0.010798118,-0.002328019,0.003945347,-0.003512826,-0.003189347,0.005023991,-0.008650209,-0.004925969,0.002266467,-0.000194607,-0.002791655,-0.000468785,0.00134226,0.002616466,0.003283543,-0.001318495,-0.00092142,-0.002967796,0.000208434,-0.002612694,-0.00130424,-0.002680082,-0.000999494,0.000871025,0.001802524,0.003153235,-0.000938191,0.001856451,-0.004818994,0.000134083,7.36E-05,-0.00136905,0.000980694,-0.000614431,0.001139938,-0.000814701,0.002478362,-0.001116149,-0.000651255,-0.000790096,-0.000156746,0.000879586,-0.000980332,0.000109614,-0.000579829,0.001921084,-0.002024015,-0.000522718,-0.000362067,0.001172306,-0.000159807,0.000136075,0.001759666,-0.000519499,-0.001155309,0.001824733,0.000121231,0.000608898,0.000448705,9.46E-05,0.000604368,-0.00059835,-0.000255506,-0.000148704,1.25E-05,0.4734,0.6806,0.4353,0.8861,0.5671,1.0115,0.8806,0.9734,1.0078,0.9771,1.1094,0.9919,1.1996,1.0012,1.2747,1.007,1.3499,1.0075,1.4139,1.0038,1.5139,0.9607,1.5893,0.9044,1.6329,0.8171,0.9708,0.8438,1.0262,0.8857,1.0766,0.884,1.1274,0.9295,1.175,0.9091,1.2099,0.9581,1.2599,0.9234,1.2857,0.9643,1.3361,0.9313,1.3626,0.9493,1.4218,0.975,1.4269,0.8861,1.4898,0.9239,1.5401,0.8626,1.5857,0.806,0.7679,0.7202,0.7663,0.6679,0.9708,0.7721,1.0776,0.8049,1.1758,0.8224,1.2602,0.8308,1.338,0.834,1.4231,0.8311,0.458057311,0.157899335,0.093233685,0.064944284,0.044313655,0.044094104,0.059569539,0.127253802,0.102672294,0.090678167,0.075323635,0.075201662,0.064106864,1.167506959,0.186499223,0.217248705,0.163427813,0.052324468,0.101550825,0.086095877,0.07660842,0.172944876,0.184216964,0.18085497,0.182041781,0.185808719,0.220584972,0.397166967,0.048487627,0.06455912,0.830956058,0.140404345
NP096xPX013-1,Pinetum,0,1.838948501,-0.052257798,0.009880462,0.015054564,0.001032731,0.005113388,-0.00062637,-0.017304532,0.012734683,0.011767999,-0.003869495,-0.002351202,0.001329782,-0.000334345,-0.004669758,-0.000982879,0.004722683,0.003373948,0.00520637,-0.00222192,0.003389172,0.0016098,-0.001526486,-0.005822181,-0.001690449,0.00238876,-0.005863204,0.005327445,0.003383769,0.001237113,-0.000514213,0.003085129,-0.003334474,-6.52E-05,0.001421906,-0.000811328,0.001974652,-0.000673041,-0.000809554,0.000342757,-0.000437504,-0.001386802,-0.000246066,0.001565573,-0.001545107,0.001624378,-0.002914746,-5.46E-05,0.001237277,0.000613066,-0.000848466,-0.000620255,-0.000852546,-0.000437598,-0.001300385,0.000256961,-0.000593479,-0.000741392,0.000123006,-0.000411886,0.000199706,0.000259062,-0.000764476,-0.000234543,-7.61E-05,0.000573083,0.000162352,0.000136685,-6.54E-05,0.5333,0.6937,0.4964,0.8647,0.6604,1.0255,0.925,0.9925,1.0544,0.9909,1.1504,0.998,1.2417,1.0083,1.3155,1.0107,1.3861,1.0171,1.4515,1.0089,1.5472,0.9718,1.6218,0.9115,1.6623,0.8187,1.0218,0.8567,1.079,0.8925,1.1242,0.8845,1.1655,0.9266,1.2187,0.9091,1.252,0.9528,1.302,0.9258,1.3266,0.9718,1.3742,0.9369,1.3976,0.9544,1.4575,0.979,1.4729,0.8996,1.5242,0.9361,1.5708,0.8806,1.6089,0.8155,0.8179,0.7345,0.8168,0.671,1.0226,0.7806,1.1266,0.8123,1.2258,0.8298,1.3103,0.8377,1.3806,0.8393,1.4747,0.8374,0.453135322,0.166768942,0.101428398,0.072979244,0.056447675,0.040452688,0.063745902,0.129409891,0.096262194,0.09187916,0.073839014,0.070889491,0.065912063,1.135898763,0.191540126,0.205954291,0.149374764,0.063509527,0.097649424,0.084957519,0.073048272,0.173062099,0.183346584,0.183875828,0.184326884,0.192641636,0.233296742,0.387467689,0.053495794,0.059630613,0.805172441,0.143081271
NP096xPX013-2,Pinetum,0,1.871134412,-0.049175265,-0.016358226,0.016575476,0.010091665,-0.001082394,0.001684203,-0.009198453,-0.005051496,0.009901288,-0.005834054,-0.009310079,0.001919926,-0.002531385,0.004278426,0.002273894,-8.88E-05,-0.003513968,0.002507017,0.001277414,-0.001421248,-0.00132905,-0.007375367,0.004535737,-0.004742552,-0.000151113,-0.008377127,0.002364172,0.000927561,0.002498647,-0.001524715,-0.000947675,0.001253142,-0.001807151,0.000228995,0.000828292,-0.00044435,-0.00195787,-0.000384622,-0.000532571,0.000779701,0.000847578,-0.002096904,0.00182795,-0.00058488,-0.000109144,0.000796031,7.33E-05,-0.000420023,0.000814527,1.44E-05,0.000912233,-0.000415527,0.001191837,0.000851052,-0.000591353,-0.00033449,0.000439604,-0.00037966,-0.001778129,0.001002149,0.000720642,0.000376579,-0.000914405,-4.71E-05,-0.000106117,0.000355116,-0.000471727,-0.000425499,0.4901,0.6234,0.4353,0.8427,0.5623,0.9739,0.8504,0.9417,0.9901,0.9433,1.0988,0.9552,1.1877,0.9694,1.2618,0.9705,1.3316,0.9716,1.4012,0.9631,1.5028,0.9313,1.5782,0.8679,1.6313,0.7774,0.9687,0.8004,1.0179,0.8393,1.0766,0.8393,1.1194,0.8734,1.1694,0.8623,1.2024,0.9008,1.2484,0.877,1.271,0.9163,1.3157,0.8858,1.3448,0.9102,1.4036,0.9365,1.4184,0.8499,1.4739,0.8927,1.53,0.8351,1.5877,0.7705,0.7718,0.6829,0.7726,0.629,0.9694,0.743,1.0779,0.7753,1.1721,0.7917,1.2464,0.7996,1.3184,0.8017,1.42,0.7975,0.452416114,0.184283966,0.107651475,0.084354016,0.070157323,0.054975267,0.062802866,0.139709162,0.10934944,0.09002694,0.074108164,0.069808667,0.070117116,1.151543938,0.200493042,0.224905891,0.160810572,0.053905937,0.09560774,0.08035602,0.067872896,0.166663733,0.178036513,0.17966004,0.179179072,0.189559595,0.231608916,0.403958042,0.04414261,0.058301629,0.827290916,0.124015805
NP097xNP060-V2,Pinetum,0,1.918489886,-0.049042704,-0.000690855,0.020884959,0.003485284,0.000306971,0.006530933,-0.000437501,0.001705909,0.004881258,-0.003806821,-0.00338621,0.0063593,-0.00939188,0.000647973,0.001199062,0.000528654,-0.004092704,-0.000912061,0.001642991,0.001686766,-0.001468182,0.004557836,-0.00102626,0.002294822,-0.003864632,-0.001341164,0.003460574,0.003888905,0.003185443,-0.000957066,0.00119277,6.25E-05,0.002963648,-0.002892004,5.03E-05,0.002538622,0.000396379,-6.03E-05,0.002203477,-0.000357568,0.000172583,-3.20E-05,0.002878713,0.000731103,0.001728471,0.000987856,-0.001351238,-0.000154163,0.000645237,-0.001019733,0.001901438,-0.001383723,-0.000257831,0.001721076,0.000108449,-0.000306297,-0.000582775,-9.11E-05,-0.000211109,0.000634839,-0.00029112,0.000748528,0.000494638,-0.000746304,-0.000428642,-0.000291177,-9.77E-05,0.000639227,1.5264,0.9493,1.4827,1.1624,1.6294,1.308,1.9099,1.2907,2.0458,1.2918,2.1591,1.3112,2.254,1.3328,2.3242,1.335,2.4015,1.3389,2.4676,1.3382,2.5734,1.3044,2.6604,1.2382,2.7057,1.1505,2.0343,1.1469,2.0847,1.1922,2.1368,1.1904,2.1785,1.2389,2.231,1.2231,2.2656,1.2814,2.3166,1.2404,2.3346,1.2972,2.3842,1.2555,2.4166,1.2814,2.4712,1.3065,2.4856,1.2102,2.5485,1.2594,2.6064,1.2055,2.6492,1.1408,1.836,1.0221,1.8366,0.9671,2.0329,1.0814,2.1332,1.1156,2.2238,1.1365,2.3137,1.148,2.3806,1.1544,2.4838,1.158,0.455717654,0.190141526,0.106926938,0.074857531,0.052692694,0.039204592,0.059449643,0.135904452,0.114948902,0.097327129,0.070234464,0.07739832,0.066103706,1.196340223,0.202949501,0.228052845,0.177028359,0.055003273,0.099714242,0.087330693,0.069265937,0.180926725,0.189201797,0.194203836,0.186295947,0.196685536,0.242766328,0.39892938,0.057326608,0.063129153,0.83095755,0.150026131
NP097xNP077-1,Pinetum,0,1.943272339,-0.067567134,0.000793048,-0.006759686,0.003478045,-0.004028561,0.008932088,0.000656234,0.017160254,-0.000402425,0.000675831,-0.005181439,-0.00159472,0.004511498,0.001235316,-0.000526684,0.007507542,0.00616745,-0.005640902,-0.001332844,0.006802913,-0.006417131,0.001404287,-0.006097432,0.001820589,-0.000554397,5.43E-05,5.79E-05,0.003534026,-0.001594265,-0.004747096,0.003488299,0.001375626,0.001496069,-0.003411015,-0.000218171,0.002573241,0.001153239,-0.001702024,0.003663896,-0.002886457,0.00277054,0.000355192,-7.45E-05,-0.001651992,-0.001947278,0.000549932,0.001821382,0.000173917,-0.000736514,-0.002487726,1.32E-06,0.00171184,0.000683237,0.001682309,-0.000605171,1.06E-05,0.001766574,0.001159586,-0.000583119,-0.000238182,-0.000341385,0.000577328,0.001306596,-0.000519331,0.001642883,0.000231477,-0.000689465,-0.000177561,1.5005,0.9795,1.4579,1.1537,1.609,1.2907,1.9214,1.2479,2.0609,1.2537,2.1415,1.2652,2.2519,1.2821,2.336,1.2896,2.4202,1.2907,2.4817,1.2778,2.5863,1.24,2.6602,1.1775,2.6969,1.0944,2.0156,1.1221,2.0818,1.1695,2.1336,1.1631,2.1674,1.2048,2.2285,1.1882,2.2645,1.24,2.3299,1.2012,2.3659,1.2335,2.4024,1.2104,2.4374,1.2298,2.4854,1.2492,2.4871,1.1624,2.5496,1.2066,2.5998,1.1446,2.6327,1.0895,1.8218,1.0246,1.8204,0.947,2.0117,1.0462,2.1253,1.0829,2.2249,1.0955,2.322,1.103,2.3932,1.1052,2.4833,1.1073,0.473219125,0.157160046,0.086755115,0.065718871,0.043945079,0.063570591,0.063282304,0.139620521,0.081416276,0.111686033,0.084433761,0.084207185,0.062838364,1.201904726,0.18284343,0.220544871,0.17375736,0.077612628,0.098163231,0.102229937,0.073081393,0.170507507,0.193067864,0.192329977,0.189086356,0.182537667,0.220990905,0.40350917,0.064386722,0.068779139,0.824704517,0.131172329
PBX002V01,PBX,0,1.865480405,0.02533484,0.007339572,0.023401661,-0.012808531,0.001684293,0.022279894,-0.003209331,0.004380248,-0.016912719,0.005599516,0.001068606,0.000972146,-0.001148611,-0.000506286,-0.000541111,-0.006329305,0.00101106,-0.002665412,-0.004633555,0.001647041,-0.003822296,0.003256511,0.004319876,-0.001573504,0.000575621,0.000725646,0.004181707,-0.002883204,-0.00368077,0.001871438,0.00110977,1.01E-05,0.002801163,-0.000731248,0.000229705,-0.000871625,0.00093273,0.00178953,0.001692668,-6.67E-05,0.001456475,-0.000545112,0.002601282,0.001307051,-0.001671053,-0.000269476,-0.00037058,0.000462478,0.001266908,0.001042583,0.000499063,0.000403518,0.000201825,-0.000417003,0.000812478,-0.001642696,-0.000149366,-0.000730116,-0.000604707,-0.000887137,-0.000865217,5.91E-05,0.000100516,9.49E-05,0.000302163,-0.000317143,5.15E-05,0.000190216,1.5183,0.9617,1.5108,1.2023,1.7309,1.2918,1.8966,1.2753,2.0189,1.2774,2.1232,1.2925,2.2166,1.3076,2.2886,1.3101,2.3673,1.3209,2.4385,1.3216,2.5586,1.2922,2.6485,1.2253,2.7089,1.1253,1.9977,1.1102,2.0631,1.1627,2.1142,1.1641,2.1537,1.2059,2.203,1.1857,2.2361,1.2519,2.2886,1.203,2.3087,1.2605,2.3677,1.2131,2.3885,1.2425,2.4407,1.2929,2.4601,1.1785,2.5302,1.2569,2.5964,1.1965,2.6553,1.1145,1.8312,1.0092,1.829,0.9552,1.9973,1.0458,2.1127,1.089,2.2001,1.1091,2.2828,1.1206,2.3641,1.1278,2.459,1.13,0.467416998,0.193595506,0.122921642,0.091813997,0.059014744,0.053517941,0.081215762,0.122318028,0.105387381,0.094612737,0.07204339,0.079437586,0.071203441,1.201787552,0.224601202,0.254424213,0.194125732,0.054044796,0.091389277,0.087330693,0.07974221,0.192693565,0.197315838,0.198371974,0.198869731,0.210459022,0.250620709,0.350604007,0.054677235,0.059530244,0.841515407,0.143800035
PBX002V04,PBX,0,1.988400588,-0.033341906,0.003981506,-0.018220726,0.019257047,-0.000551682,-0.001847625,-0.013076389,-0.007175226,-0.005891593,-0.007117367,-0.000859966,0.008764513,0.000690773,-2.60E-05,-0.000275878,-0.000109058,0.003300291,-0.000988047,-0.00165516,0.00660359,-0.005120947,0.003120383,0.000835247,-0.007165961,0.001680994,-0.006944707,-0.003092944,0.00021714,0.001127154,0.00175172,-0.000262519,0.002251449,-0.002295697,0.002321149,0.001717273,-0.003378941,0.000880422,0.00177616,0.002435418,0.001689058,-0.001531459,0.000454455,0.002267711,0.002742005,-0.001328386,0.000126645,0.000477022,-0.002112395,0.000472206,-0.001930668,-0.000511198,-0.001330967,-2.28E-05,0.000593229,-0.000173227,-0.000958051,0.000222949,0.001276433,-0.000344493,-0.000688512,0.000264003,-0.000516004,0.001093219,0.000539878,-0.000566057,0.000808936,0.000145637,-0.000362783,1.4885,0.9995,1.4741,1.2238,1.6165,1.3015,1.9272,1.2562,2.0732,1.2555,2.1624,1.2641,2.2659,1.2871,2.3479,1.2871,2.4227,1.2914,2.4835,1.2857,2.5841,1.2433,2.6699,1.1834,2.7391,1.0764,2.0167,1.1224,2.0793,1.1656,2.1411,1.1627,2.1922,1.2001,2.249,1.1814,2.2814,1.2332,2.3296,1.1908,2.3547,1.2397,2.4065,1.1987,2.4364,1.2149,2.4878,1.2548,2.4971,1.1512,2.5626,1.2141,2.6197,1.1505,2.6872,1.0723,1.7869,1.0146,1.7848,0.9473,2.0106,1.044,2.1429,1.0793,2.2479,1.0915,2.3306,1.0987,2.4054,1.1005,2.4968,1.0991,0.481262506,0.16097419,0.090106715,0.070597734,0.056084401,0.04788528,0.077717051,0.146001678,0.089613615,0.106024761,0.082,0.074923494,0.061066603,1.252962078,0.227773155,0.253296348,0.175774515,0.067332756,0.109508447,0.081146288,0.077304722,0.187073381,0.195258316,0.199200025,0.192616225,0.189484907,0.228000877,0.392151157,0.052061694,0.060020413,0.911016334,0.148145638
