ID,species,centroid_size_bottom,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,cut_edge_length_bot,noncut_edge_length_bot1,noncut_edge_length_bot2,distance_to_tip,inner_angle,left_width_sut8,left_width_sut7,right_width_sut8,right_width_sut7,bottom_width
LL282xLL255v1-1,Lecontei,0.530543448,-0.118631112,-0.077621874,-0.02434159,-0.022534505,0.009095523,-0.011161848,0.044830357,-0.003019636,-0.011120849,0.008981778,-0.029494676,-0.007087633,0.009399283,0.018459536,0.003872454,0.001352405,0.011128447,-0.006663682,0.013652304,0.013169433,-0.00552996,0.003000121,-0.000653255,-0.001880354,-0.008676324,-0.000131466,0.003194828,-0.005024849,0.002335747,-0.00089261,1.673,0.7516,1.4163,0.7623,1.3409,0.7615,1.2837,0.7504,1.2139,0.7393,1.4015,0.8483,1.3663,0.8242,1.3052,0.8167,1.3333,0.8464,1.3009,0.8636,1.3639,0.8647,1.4017,0.8513,1.58,0.8999,1.398,0.8967,1.3401,0.9049,1.2742,0.9062,1.2012,0.9052,0.288206766,0.184804897,0.18580853,0.17504825,35.72763776,0.04676334,0.056941461,0.079571414,0.065738345,0.135640149
LL282xLL284-1,Lecontei,0.540667358,-0.109161942,-0.089153041,-0.001480017,0.033855435,0.017477743,0.041962154,-0.008585797,0.005198342,0.015303834,-0.011364183,0.007216831,0.003078771,-0.005477206,0.008516104,0.013043729,-0.000605614,-0.008438365,-0.011709001,-0.004560184,-0.003213744,0.006331387,-0.003700767,-0.003989301,0.001975438,-0.003935535,-0.001770756,-0.001568879,-0.004035296,0.003778087,0.00117351,1.7095,0.6984,1.4374,0.6861,1.375,0.6808,1.3136,0.6681,1.2427,0.6591,1.4425,0.7516,1.3853,0.7278,1.3353,0.7202,1.3451,0.7425,1.3324,0.7663,1.3874,0.7726,1.4438,0.7671,1.6187,0.8575,1.4229,0.821,1.3647,0.8168,1.3049,0.8247,1.2393,0.8337,0.272248489,0.196881106,0.205575412,0.183186926,42.27543401,0.060023412,0.059946142,0.06673305,0.055932549,0.135677043
LL282xLL287-1,Lecontei,0.511582483,-0.121330097,-0.043496808,-0.017745506,-0.013623231,0.005546158,-0.022143488,0.012389573,-0.00499016,-0.00103687,-0.010544129,-0.003660154,-0.017686937,0.008759602,-0.013611277,-0.001639035,0.007402927,0.000859258,0.000289807,-0.009959421,-0.002438289,0.001194066,0.002593412,0.004778817,0.001754543,0.010272035,0.000549282,-0.000917759,0.002594919,-0.002676189,0.000456197,1.7198,0.646,1.4612,0.6504,1.3993,0.6454,1.3313,0.6433,1.2607,0.6377,1.4614,0.7221,1.4187,0.7008,1.3587,0.706,1.3869,0.723,1.3567,0.7317,1.4194,0.7377,1.4616,0.7298,1.6083,0.7771,1.4516,0.779,1.3901,0.7837,1.3274,0.7925,1.2567,0.7988,0.26937292,0.154136887,0.156858567,0.172103051,36.93606515,0.05236917,0.061802589,0.065927308,0.072943266,0.128957823
LL282xLL427v1-1,Lecontei,0.54446067,-0.115178969,-0.150295313,-0.105047507,0.057840547,0.004015639,0.027840274,0.026433953,0.001462498,0.010268552,-0.002096002,-0.011280037,0.011307953,0.005585718,0.006868398,0.010612794,0.019953172,-0.004687403,0.003945263,0.004528168,0.003442315,-0.004710795,-0.010007073,-0.002115546,0.002084735,0.006514835,-0.001857504,-0.003738904,-0.002457428,-0.000843643,-0.000806655,1.5952,0.6571,1.3337,0.6813,1.271,0.679,1.2107,0.6738,1.1556,0.6687,1.322,0.7661,1.2872,0.7385,1.2343,0.7427,1.2524,0.7663,1.2306,0.7888,1.2829,0.7948,1.3226,0.7782,1.5057,0.8824,1.329,0.8554,1.2649,0.847,1.2046,0.8496,1.1493,0.857,0.294141531,0.210673325,0.217419824,0.242425947,54.08856541,0.076141776,0.067555385,0.07371628,0.073515849,0.174163429
LL283xLX024-1,Lecontei,0.536899631,-0.12828653,-0.061516582,0.008845706,0.039210915,0.017919775,-0.044550979,0.024807687,0.000499351,0.014188763,-0.004204086,0.009627468,-0.000460935,0.006471579,-0.009069113,-0.006255616,0.003315695,0.00043906,0.004015835,-0.001298233,0.003093544,-7.72E-05,-0.002494278,-0.000385344,0.008694809,-0.001230948,0.002475157,0.002136452,-0.003630619,0.000598096,-0.000872359,1.6984,0.7556,1.4303,0.7554,1.3679,0.7501,1.3049,0.7388,1.2329,0.7324,1.4437,0.8284,1.3813,0.806,1.319,0.8032,1.3393,0.827,1.3079,0.8405,1.3631,0.844,1.444,0.8411,1.5813,0.8948,1.4062,0.8922,1.3496,0.8991,1.2861,0.8992,1.2159,0.9067,0.264899849,0.147427881,0.152783245,0.181903958,41.71134914,0.064659493,0.071922528,0.070436922,0.07218601,0.138906623
LL285xLL279-1,Lecontei,0.534920966,-0.054413088,-0.08900066,-0.046907312,0.049878711,-0.002613595,-0.011531987,-0.006350716,-0.004840827,-0.029555375,0.009033754,-0.017223241,0.001634246,-0.000887417,0.000135098,-0.002703903,0.002226224,-0.003062926,-0.00570064,0.006596776,0.002665576,0.003305579,-0.00417053,0.004117866,-0.00567455,0.002825778,-0.002736552,-0.001954516,0.00181897,0.0027323,0.001214837,2.8285,1.096,2.5744,1.1063,2.5097,1.1052,2.4493,1.1009,2.377,1.0922,2.5724,1.1967,2.5254,1.1828,2.4709,1.1818,2.4617,1.1899,2.4752,1.199,2.5345,1.2017,2.5727,1.2005,2.7422,1.2654,2.5712,1.2632,2.5119,1.2659,2.4482,1.2751,2.3792,1.2816,0.275186664,0.181500028,0.183171313,0.190115886,43.49298163,0.071618014,0.076305308,0.0908474,0.085866175,0.156932629
LL285xLL286-1,Lecontei,0.50047709,-0.133304867,-0.135652603,0.050450837,0.029592408,-0.088731445,-0.028807407,0.031718538,0.014048695,0.021493008,-0.011374183,0.007280898,-0.036577416,-0.012423402,0.009294858,-0.013585906,0.000476647,-0.004733469,-0.002154286,0.001253323,0.007627948,-0.008857962,-0.010353511,-0.004004426,-0.00824818,0.009926505,0.004301095,0.000502873,0.000734938,0.00153795,0.002234231,1.825,0.721,1.5938,0.721,1.5282,0.7136,1.4647,0.702,1.3948,0.6967,1.5782,0.7907,1.4985,0.7618,1.434,0.7618,1.4975,0.7808,1.4425,0.7935,1.5017,0.7999,1.5782,0.792,1.7197,0.8615,1.5763,0.844,1.5187,0.8409,1.4599,0.8419,1.3853,0.8448,0.256453368,0.157646757,0.158224176,0.17558001,42.3517165,0.086660083,0.089739623,0.103666436,0.105815311,0.124238682
LL286xLL247-V1,Lecontei,0.559084823,-0.084721515,-0.122190777,-0.015430988,0.02751462,-0.012872344,-0.019242098,-0.012711179,-0.011628438,-0.008442373,0.013898113,-6.27E-05,0.006329078,-0.010195641,0.002175454,-0.004184688,0.003952399,-0.000729964,0.000143712,0.002445648,0.005743645,0.002550045,-0.00141325,0.002683295,-0.001643598,-0.001534732,0.005181159,-0.004305457,-0.000578858,0.000790407,0.00012227,2.8376,1.1095,2.5707,1.1046,2.5005,1.0971,2.4385,1.0879,2.3641,1.0825,2.5554,1.1888,2.5065,1.1721,2.4407,1.1672,2.4606,1.1823,2.4439,1.1936,2.5043,1.1942,2.5565,1.1962,2.7424,1.2666,2.5518,1.2602,2.4921,1.2645,2.4331,1.2702,2.359,1.2767,0.293130227,0.198783727,0.20253849,0.183693903,38.28510177,0.081315743,0.085732433,0.093155193,0.092141467,0.156743644
LL286xLL255-V2,Lecontei,0.512005655,0.003434942,-0.010330352,-0.034395135,0.097178038,0.020290158,-0.016896253,-0.012122975,-0.006644403,0.00386464,-0.002759075,-0.011771428,0.012517502,-0.00069845,-0.000385603,0.004531944,0.004990185,0.005575846,0.017033248,0.00358428,0.009212718,-0.002272366,-5.57E-05,0.005255419,-0.002698369,-0.000410412,-0.007395229,-0.002982235,0.002501719,0.002420305,0.001050486,2.7611,1.1117,2.5334,1.1063,2.4687,1.103,2.404,1.0987,2.3328,1.089,2.5475,1.1859,2.5016,1.1667,2.4401,1.1645,2.3846,1.178,2.438,1.1915,2.5011,1.1904,2.5477,1.1893,2.674,1.2544,2.5212,1.2573,2.4662,1.2602,2.3975,1.2638,2.3364,1.2645,0.226120764,0.142090464,0.143855831,0.167181638,47.59174894,0.069854277,0.074262575,0.068259798,0.067824848,0.151492046
LL286xLL288-1,Lecontei,0.558506443,-0.120151806,-0.109130807,-0.007783463,0.043641734,0.018014047,0.028713685,0.016769541,0.010881335,0.031077755,0.004420536,0.043317879,-0.003266457,-0.003477256,0.006243845,0.014761089,-0.002168953,0.013923258,0.000402152,0.000757367,-0.001948542,0.014221396,0.003487599,-0.003602331,-0.00070621,0.000371867,0.000951723,-0.007321299,0.000507806,0.001064206,0.000963426,1.7659,0.727,1.4964,0.7163,1.4218,0.7099,1.3528,0.7012,1.2861,0.6956,1.4861,0.7873,1.4333,0.7563,1.3722,0.75,1.3901,0.7754,1.3718,0.802,1.4083,0.8052,1.4874,0.8078,1.6599,0.902,1.4504,0.8631,1.4052,0.8552,1.3488,0.8623,1.2754,0.8639,0.286223916,0.19654488,0.208236716,0.204599609,45.58484019,0.071587848,0.062815603,0.074710173,0.063782208,0.153838357
LL286xLL288-2,Lecontei,0.509132086,-0.12584637,-0.043509915,-0.050582574,0.0304889,-0.001821491,0.049759506,0.002901841,-0.002591588,0.019387021,-0.01031323,0.005862221,-0.008733682,-0.00713724,-0.007312687,0.005423356,-0.001459437,-0.001559407,-0.002622947,-0.000182593,-7.95E-05,0.013581762,0.005837019,0.00611173,-0.006784846,0.001444004,0.000301352,-0.002743771,0.001228038,-0.002347159,0.001227434,1.6528,0.6853,1.4063,0.6825,1.3433,0.6758,1.2806,0.671,1.2103,0.6619,1.4104,0.7501,1.3679,0.7218,1.3067,0.7163,1.3321,0.7393,1.3131,0.7552,1.3718,0.7639,1.411,0.7623,1.5597,0.8528,1.3919,0.8168,1.3369,0.811,1.2742,0.8179,1.2044,0.8168,0.250911937,0.174074524,0.181211975,0.191634705,49.48989829,0.056589928,0.060663663,0.054945882,0.054587636,0.135069797
LL286xLX022-1,Lecontei,0.539263628,-0.101486895,-0.117208007,0.008419216,-0.003012828,0.024470208,0.017633027,0.014140345,-0.001769967,0.011499397,-0.006847422,-0.008083548,-0.003272801,-0.000974055,-0.00045073,0.000800139,0.000540266,-0.001340384,-0.001082792,-0.001493772,0.001455665,0.005008267,0.005610807,0.001398911,0.002159943,-0.000715625,-0.003891238,-0.003214399,-0.004796549,-0.004518121,-0.000189394,1.6159,0.7333,1.3335,0.7279,1.2721,0.7205,1.2139,0.7136,1.1464,0.702,1.325,0.7968,1.2837,0.7714,1.2238,0.7643,1.2406,0.7938,1.2218,0.8099,1.2782,0.816,1.3252,0.8069,1.5142,0.8776,1.3184,0.8618,1.2602,0.8597,1.2004,0.8676,1.1337,0.8679,0.297749996,0.201790708,0.205731087,0.176537192,35.43928015,0.06093997,0.06288561,0.066123294,0.065202224,0.134748729
LL287xLX022-1,Lecontei,0.509329118,-0.089193293,-0.018217603,-0.077008956,-0.013567315,0.012751398,0.055122558,0.000955666,0.012602584,0.015530562,-0.016183125,0.010837049,0.000324946,-0.003639975,-0.000856383,-0.003708392,-0.005561205,-0.002249616,-0.005754729,-0.001879005,0.011691121,8.03E-05,0.00589041,-0.003987813,-0.002242096,-0.002609096,0.005590921,0.005519912,-0.000249794,0.00547572,0.000627531,1.6659,0.773,1.4258,0.7668,1.3578,0.7615,1.2982,0.7478,1.2128,0.7414,1.4131,0.829,1.394,0.8046,1.3396,0.7999,1.3401,0.8216,1.3382,0.8417,1.3917,0.8475,1.4133,0.8343,1.5726,0.9306,1.4118,0.8927,1.3536,0.8948,1.2856,0.8962,1.2075,0.8959,0.258928253,0.186145588,0.189110576,0.183146526,44.98715884,0.049467666,0.055288064,0.049397166,0.042494706,0.126676004
LL288xLL022-1,Lecontei,0.521409228,-0.142695525,-0.099748199,-0.000560974,-0.013340396,-0.031824744,0.008156858,0.026257421,0.034594811,0.003017128,0.004075979,1.58E-05,-0.011166418,-0.023789169,-0.000911846,-0.004997944,-0.000962811,0.006173873,0.01289221,-0.009551037,6.98E-05,-0.002871637,-0.012313679,-0.01279418,0.003143836,-0.011981235,-0.004319338,0.000656689,-0.003304292,-0.00307939,-0.000204606,1.6075,0.675,1.3571,0.6734,1.2972,0.6694,1.225,0.6639,1.1573,0.6586,1.3437,0.7409,1.2885,0.7284,1.2292,0.7168,1.2841,0.7387,1.243,0.7644,1.2837,0.7627,1.344,0.7494,1.5179,0.8206,1.3464,0.8083,1.2893,0.8099,1.212,0.8062,1.1429,0.8111,0.271906694,0.187911282,0.191566516,0.17096058,38.61106874,0.077528382,0.064914867,0.087925878,0.082890048,0.135323686
LL288xLL255v2-1,Lecontei,0.558526127,-0.132191108,-0.093216722,0.017839262,-0.000990628,0.003829834,0.026379129,0.025024424,-0.002823997,0.000636542,0.007844464,-0.006871608,-0.009123629,-0.000353029,-0.003672048,-0.01019887,-0.00239345,-0.00226206,-0.006028106,0.004495964,0.0048598,-0.002057439,-0.000575817,0.001801166,0.002039208,0.00058891,-0.000864207,0.0019496,-0.003139941,-8.88E-05,7.08E-05,1.6478,0.7528,1.3607,0.7591,1.2925,0.7544,1.2345,0.7456,1.1607,0.7361,1.3628,0.8316,1.3094,0.8086,1.2411,0.8049,1.2813,0.8298,1.2454,0.8419,1.3046,0.847,1.3628,0.8387,1.5532,0.9111,1.3504,0.893,1.2877,0.8943,1.225,0.8952,1.1488,0.8993,0.295693152,0.203700565,0.206330827,0.184412716,38.11824113,0.064912557,0.06734278,0.071287727,0.072056991,0.13429557
LL288xLL287-1,Lecontei,0.559052706,0.013787475,-0.114998361,0.005490061,0.06235671,-0.001752348,0.00886186,-0.015653118,-0.000143954,-0.013158718,0.004637048,0.006630951,-0.005984615,0.0050928,-0.008365928,0.015491663,-0.003684249,0.003501772,0.012886896,0.006879806,-0.006791664,-0.002448043,-0.00567136,-0.003334066,0.002806432,0.006893631,0.004940201,-0.001407249,0.001151654,0.003257063,-0.000354253,2.8285,1.1003,2.5626,1.103,2.4935,1.0998,2.4169,1.089,2.3501,1.0879,2.5469,1.1796,2.4995,1.1694,2.4385,1.1699,2.3932,1.1731,2.445,1.1839,2.5,1.1877,2.5475,1.1888,2.733,1.2632,2.5453,1.2551,2.4941,1.2578,2.4234,1.2632,2.3668,1.2675,0.292552645,0.199863979,0.204015122,0.188829712,39.91810125,0.081208682,0.088724405,0.091600055,0.089101122,0.153080698
LL288xLX022-2,Lecontei,0.546342281,-0.11454219,-0.121724039,0.019531913,-0.006477446,0.008941768,0.014083602,0.008589586,-0.00491668,0.004294551,0.005456981,-0.027421675,-0.001000619,0.001182074,0.013935209,0.000707802,0.001747382,-0.002260967,-0.001684338,0.003098412,-0.002066865,-0.006143464,-0.006136673,0.00535273,0.001632063,0.00250159,-0.002517366,-0.003317273,2.98E-05,-0.000711926,0.000431709,1.6048,0.6627,1.321,0.6589,1.2607,0.6493,1.1983,0.6409,1.1358,0.6261,1.3171,0.7333,1.269,0.7044,1.2067,0.7032,1.2372,0.7298,1.206,0.7448,1.2687,0.7488,1.3172,0.7386,1.5151,0.804,1.3155,0.7935,1.2533,0.7933,1.1933,0.7952,1.1261,0.8015,0.296235801,0.208426414,0.210243882,0.167367201,33.43778015,0.064717308,0.067746144,0.069095948,0.076296854,0.134712323
LL289xLL286-1,Lecontei,0.511357591,-0.131137842,-0.068727644,-0.064938122,0.048091516,-0.002689067,-1.34E-05,0.013183938,-0.007175958,0.006979292,-0.00706531,-0.001212145,0.002904166,-0.00722118,-0.001074446,-0.012200502,0.000654086,0.007949034,-0.005566911,-0.002514175,-0.000877757,0.005607117,0.010644575,-0.004025706,-0.000504129,0.000879268,0.000120651,0.009978124,0.002511393,0.000465332,0.00157836,1.7208,0.6851,1.4755,0.6837,1.4163,0.6827,1.3591,0.6784,1.2888,0.67,1.4811,0.7612,1.4333,0.7405,1.3769,0.7393,1.402,0.7591,1.3732,0.7714,1.4329,0.7831,1.4815,0.7758,1.6245,0.8565,1.4599,0.8313,1.4083,0.8369,1.3488,0.8401,1.2708,0.8372,0.251490159,0.164199543,0.172179122,0.196600229,51.22061534,0.055247081,0.07431191,0.070760724,0.068963179,0.148422101
LL297xLL283-1,Lecontei,0.540179123,-0.113712745,-0.152452111,-0.001811097,0.013227091,0.01165512,0.030654257,0.006222765,-0.008830738,0.021930587,-0.016564413,-0.000352501,-0.000139106,-0.001486609,-0.015237153,-0.005999205,-0.005564803,-0.01627257,3.97E-05,5.18E-05,-0.005801516,0.002189744,-0.006596019,-0.001749781,0.001156152,0.003061419,0.005369416,-0.004694004,-0.000984588,0.003123218,0.000333494,1.6357,0.7294,1.3433,0.729,1.2951,0.721,1.2358,0.707,1.1702,0.6996,1.3383,0.7925,1.2959,0.7634,1.2351,0.7623,1.2626,0.7835,1.2298,0.802,1.2906,0.8083,1.3383,0.8008,1.5279,0.8956,1.3343,0.8634,1.2782,0.8597,1.22,0.8644,1.157,0.8702,0.304020345,0.211979244,0.215818836,0.198099167,40.51522851,0.070325671,0.075311686,0.058567226,0.072840167,0.134701002
LL298xLL247-V2A,Lecontei,0.456306954,0.00798841,-0.077224957,-0.087418317,0.024017343,0.007419278,-0.044192393,0.004385379,-0.002218473,-0.020464487,0.001542174,0.00502536,-0.004009512,-0.004132204,-0.007236654,-0.005624068,-0.007829296,0.008250355,0.000380296,0.0035672,-0.000652252,-0.001121579,-0.001074493,0.003281378,-0.007560231,-0.000648611,-0.005561288,-0.000288334,-0.000744828,-0.002222804,0.001562093,2.8306,1.0895,2.6251,1.0976,2.5701,1.0987,2.5076,1.0976,2.4385,1.0901,2.5996,1.1776,2.5863,1.1683,2.534,1.1645,2.5005,1.1764,2.5361,1.1818,2.5825,1.1828,2.5994,1.1782,2.7395,1.2307,2.6064,1.2357,2.5654,1.2407,2.5065,1.2494,2.4389,1.2566,0.247229873,0.149613703,0.149638297,0.168037645,41.66071461,0.058048428,0.065785257,0.080646947,0.075052315,0.139360324
LX024xLL247v1-1,Lecontei,0.515871687,-0.102357537,-0.063755375,-0.157732408,0.07066013,-0.002403764,0.045355742,0.037852951,-0.003332964,0.018000969,-0.006804793,0.003342363,-0.009748983,-0.000372592,0.013537324,0.011677082,-0.001809067,-0.001493736,-0.018571297,-0.002326402,-0.001693927,0.000252116,0.000495068,-0.002992735,0.002306186,0.00286774,0.000772738,0.000960637,-0.002517664,-0.000531018,-0.000895476,1.6358,0.6448,1.406,0.6619,1.3448,0.6615,1.2816,0.656,1.2079,0.65,1.3981,0.7417,1.3734,0.7187,1.3155,0.7179,1.321,0.7413,1.3179,0.7635,1.3742,0.7754,1.3975,0.7639,1.5409,0.8758,1.3874,0.8242,1.3337,0.8151,1.275,0.8175,1.202,0.823,0.256692228,0.181893293,0.195894487,0.249733878,65.37899497,0.050553734,0.053964803,0.065490457,0.063556668,0.163362327
LX025xLL247-V1,Lecontei,0.553256612,-0.083690058,-0.120101538,-0.028285754,0.029809504,-0.012085222,0.015773672,-0.007821656,-0.005565738,-0.026953218,0.009822197,0.001084217,-0.001519488,-0.001895042,-0.003738508,-0.004943085,0.004474569,-0.002074552,0.00818489,0.001461759,0.002191331,-0.000962733,0.003578341,-0.006232662,-0.003730969,-0.003410443,0.007651952,0.002632613,0.008060197,-0.00509578,-0.000774089,2.8134,1.0841,2.5442,1.0922,2.4763,1.0841,2.4115,1.0822,2.3409,1.0782,2.532,1.1713,2.4822,1.1618,2.4274,1.1584,2.4407,1.1667,2.4324,1.1785,2.4887,1.1807,2.5322,1.1791,2.7244,1.2605,2.5352,1.2433,2.472,1.254,2.413,1.2555,2.3432,1.2533,0.294601086,0.208726615,0.212071686,0.197580262,42.0903828,0.077980831,0.085254971,0.0932103,0.088947737,0.151367797
LX025xLL247v2-1,Lecontei,0.520692197,-0.129799794,-0.136693443,-0.041253556,0.014338646,0.015462574,0.021442863,0.043905551,0.001000824,0.004541556,0.001042077,0.007613721,-0.002634799,0.012825092,-0.002443213,-0.008385355,-0.012743423,-0.000329052,-0.002127101,0.000127909,-0.001797097,-0.001884633,-0.000973483,-0.000727579,0.004092862,-0.006528037,6.18E-05,-0.000467686,-0.000256037,-0.003297072,-0.000765978,1.6372,0.6295,1.3671,0.6472,1.3144,0.6446,1.2562,0.6414,1.1885,0.6319,1.3589,0.7208,1.3238,0.6996,1.2694,0.6952,1.2956,0.721,1.2615,0.7385,1.3083,0.7409,1.3589,0.734,1.5389,0.8139,1.3516,0.7877,1.3016,0.7889,1.2452,0.7873,1.1778,0.7913,0.292893462,0.196936563,0.20265145,0.20896471,45.51177172,0.063758372,0.064406289,0.067975363,0.067715286,0.141352397
LX028xLL255v2-1,Lecontei,0.462169049,-0.095414082,-0.014145206,-0.135325122,0.027257118,0.023239606,-0.032601237,0.064455845,-0.025396535,0.002937095,-0.015826584,-0.026560372,0.008483119,0.014232195,0.017964102,-0.013759059,0.018842105,-0.007090909,-0.007704427,0.004928234,-0.006319815,-0.009287219,0.005616789,0.002934276,-0.006269306,-0.000174595,0.001818834,0.004889133,-0.002342506,-0.003192354,0.000526161,1.7722,0.7032,1.5634,0.721,1.5119,0.719,1.45,0.7123,1.3901,0.6996,1.5594,0.8,1.5456,0.775,1.4925,0.775,1.4869,0.8024,1.4714,0.8127,1.5431,0.8218,1.5595,0.8073,1.6758,0.8687,1.552,0.8552,1.4861,0.8607,1.4393,0.8615,1.3615,0.8615,0.233782121,0.131512927,0.13516157,0.191528614,55.00954846,0.034565445,0.050200498,0.056858069,0.059265167,0.134683332
LX028xLL258v2-1,Lecontei,0.521411562,-0.115050703,-0.067617374,-0.086948274,0.043168497,0.030504507,0.002862344,0.020989826,-0.004010378,0.011015131,0.00044055,-0.021242247,3.79E-05,-0.000478501,0.006204625,0.009288773,0.001760622,0.001048547,-0.007728064,0.007215749,-0.002856346,0.002587643,0.001431367,-0.004795432,0.008738714,0.004898411,0.002502395,-0.000202008,0.002802911,3.79E-05,-7.46E-05,1.7492,0.7429,1.4935,0.7522,1.4358,0.7448,1.3761,0.7358,1.311,0.7253,1.4986,0.8274,1.4643,0.802,1.4048,0.8048,1.416,0.8255,1.4048,0.8468,1.4603,0.856,1.4988,0.8454,1.6504,0.9218,1.4778,0.9,1.4262,0.9,1.3627,0.9044,1.296,0.9063,0.264462871,0.169763129,0.178758496,0.204368907,50.50990769,0.047352402,0.057342829,0.057729369,0.067535176,0.148631524
LX037xLL255v2-1,Lecontei,0.488188914,-0.112585633,-0.049876201,-0.095223924,0.024542917,0.009806232,0.00427889,-0.001774251,-0.013754665,0.026433094,-0.005148429,-0.005840134,0.00034,-0.010719759,0.003431837,-0.003324078,0.003358905,0.001450161,-0.000909422,0.00088911,-0.005367557,0.005554366,0.000571063,-0.003927201,0.001239339,0.004919988,0.001208479,-0.00035749,0.000992108,0.001595853,0.001837478,1.65,0.754,1.4179,0.7515,1.3634,0.7451,1.3004,0.7356,1.2343,0.7271,1.4153,0.8192,1.3909,0.7956,1.3274,0.7954,1.3464,0.8149,1.3282,0.8329,1.3877,0.8425,1.416,0.8316,1.5549,0.9112,1.402,0.8917,1.3512,0.8906,1.2956,0.8943,1.2202,0.898,0.243588033,0.160091755,0.167188995,0.183727652,48.91128238,0.051236022,0.062115135,0.051708897,0.061855396,0.141098724
LX037xLL258v2-1,Lecontei,0.473861834,-0.1082356,-0.049530971,-0.127187104,0.04296592,0.004359813,-0.004645008,-0.013508039,-0.005739419,0.02248898,-0.01437429,-0.00362562,0.000298364,-0.004017571,0.007604477,0.016614617,-0.001000395,-0.001871173,0.010603756,-0.008477379,-0.010786991,0.004365689,0.004035082,-0.004353652,-0.002680018,0.004396587,0.005281744,0.006466228,-0.000230178,2.51E-05,0.000618259,1.7159,0.7183,1.4959,0.7089,1.4493,0.7036,1.3779,0.6925,1.3134,0.6861,1.4917,0.7808,1.4655,0.7567,1.4134,0.7544,1.4242,0.7745,1.4112,0.7909,1.4665,0.8052,1.4918,0.7947,1.6157,0.8787,1.4782,0.8522,1.4295,0.8549,1.3708,0.8575,1.3094,0.8575,0.232748555,0.14969038,0.157988639,0.189124827,53.8684811,0.048434389,0.066564931,0.056648036,0.062204903,0.144388988
NP068xPX013-1,Pinetum,0.506262166,0.031651472,-0.039429437,0.10689615,0.034350836,-0.113277417,0.044247835,-0.081960426,0.020696567,0.049923992,0.022015324,-0.040859001,-0.042528531,0.080332946,0.042381685,0.009213098,-0.018665082,0.026247068,-0.003451271,0.003002776,-0.004495769,-0.002319464,-0.00042997,0.00221576,-0.009257272,0.003205237,-0.000264874,-0.005009622,0.001397794,0.001226452,-0.001168422,2.7184,1.1241,2.4849,1.117,2.4008,1.1138,2.3263,1.1127,2.253,1.1063,2.4957,1.1807,2.4396,1.1694,2.3576,1.1656,2.3366,1.1791,2.3668,1.1855,2.4401,1.185,2.4964,1.1882,2.6483,1.2182,2.5278,1.222,2.472,1.2238,2.4037,1.2373,2.3335,1.2404,0.229780003,0.154834137,0.157140097,0.117340615,28.06632547,0.095185556,0.111955036,0.069266514,0.067449833,0.113425791
NP073xPX013-2,Pinetum,0.451748169,0.111223147,0.064743262,0.04847299,0.036015986,-0.019637456,0.033371576,0.020241692,0.003004187,-0.003450417,0.000870179,-0.001770716,0.001622461,-0.005420957,-0.000782392,-0.003090132,0.003823823,0.002346132,-0.012045039,0.001458291,-0.004059245,0.000500998,-0.005122273,-0.000120805,0.006960191,-0.000352534,0.00060682,0.002044179,-0.005918655,0.000344301,-0.00180012,2.6785,1.1359,2.503,1.1273,2.4291,1.123,2.3638,1.1127,2.2926,1.1076,2.4919,1.1751,2.4669,1.1748,2.3977,1.1652,2.3155,1.1667,2.4015,1.1753,2.4673,1.1812,2.4915,1.1839,2.6176,1.2287,2.493,1.2201,2.4315,1.2195,2.3619,1.2228,2.2907,1.2282,0.190673019,0.13382171,0.136650832,0.110998423,34.95788227,0.046622956,0.053419472,0.05966121,0.05260038,0.093337238
NP073xPX013-3,Pinetum,0.469582708,-0.014578497,0.169650617,-0.00191409,0.012151299,-0.023817024,-0.009289333,-0.008579697,0.024793055,-0.003420205,0.016747511,0.006482212,0.002379069,-0.010771309,0.002546773,-0.004141483,-0.00085672,0.006557782,0.02475117,-0.002462501,-0.005271104,-0.004203511,-0.005324052,0.00020196,-0.001848478,-2.87E-05,0.002449257,0.00410225,0.003709075,0.000941859,0.000224651,2.5998,1.1683,2.4259,1.157,2.3569,1.1505,2.2677,1.1426,2.1882,1.1386,2.4405,1.2122,2.4018,1.205,2.3317,1.2001,2.3004,1.2055,2.342,1.2131,2.3964,1.2131,2.4405,1.2145,2.5343,1.2478,2.4184,1.2591,2.3544,1.2699,2.2738,1.2677,2.194,1.2713,0.165238313,0.099535572,0.100328461,0.103007281,36.19047934,0.050990195,0.058137767,0.053710427,0.055634522,0.102375095
